Fonte:CovidSus
Autor:Datasus
DataGerado:07/07/2020



regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Centro-Oeste;MT;;51;;;;27/04/2020;18;3484466;257;7;10;1;;;
Centro-Oeste;MT;;51;;;;28/04/2020;18;3484466;261;4;11;1;;;
Centro-Oeste;MT;;51;;;;29/04/2020;18;3484466;292;31;11;0;;;
Centro-Oeste;MT;;51;;;;30/04/2020;18;3484466;297;5;11;0;;;
Centro-Oeste;MT;;51;;;;01/05/2020;18;3484466;320;23;11;0;;;
Centro-Oeste;MT;;51;;;;02/05/2020;18;3484466;331;11;12;1;;;
Centro-Oeste;MT;;51;;;;03/05/2020;19;3484466;337;6;12;0;;;
Centro-Oeste;MT;;51;;;;04/05/2020;19;3484466;344;7;13;1;;;
Centro-Oeste;MT;;51;;;;05/05/2020;19;3484466;365;21;13;0;;;
Centro-Oeste;MT;;51;;;;06/05/2020;19;3484466;379;14;13;0;;;
Centro-Oeste;MT;;51;;;;07/05/2020;19;3484466;417;38;13;0;;;
Centro-Oeste;MT;;51;;;;08/05/2020;19;3484466;457;40;14;1;;;
Centro-Oeste;MT;;51;;;;09/05/2020;19;3484466;502;45;16;2;;;
Centro-Oeste;MT;;51;;;;10/05/2020;20;3484466;519;17;18;2;;;
Centro-Oeste;MT;;51;;;;11/05/2020;20;3484466;541;22;19;1;;;
Centro-Oeste;MT;;51;;;;12/05/2020;20;3484466;591;50;19;0;;;
Centro-Oeste;MT;;51;;;;13/05/2020;20;3484466;661;70;20;1;;;
Centro-Oeste;MT;;51;;;;14/05/2020;20;3484466;719;58;23;3;;;
Centro-Oeste;MT;;51;;;;15/05/2020;20;3484466;779;60;26;3;;;
Centro-Oeste;MT;;51;;;;16/05/2020;20;3484466;851;72;27;1;;;
Centro-Oeste;MT;;51;;;;17/05/2020;21;3484466;901;50;27;0;;;
Centro-Oeste;MT;;51;;;;18/05/2020;21;3484466;937;36;29;2;;;
Centro-Oeste;MT;;51;;;;19/05/2020;21;3484466;995;58;32;3;;;
Centro-Oeste;MT;;51;;;;20/05/2020;21;3484466;1054;59;32;0;;;
Centro-Oeste;MT;;51;;;;21/05/2020;21;3484466;1172;118;34;2;;;
Centro-Oeste;MT;;51;;;;22/05/2020;21;3484466;1220;48;37;3;;;
Centro-Oeste;MT;;51;;;;23/05/2020;21;3484466;1352;132;37;0;;;
Centro-Oeste;MT;;51;;;;24/05/2020;22;3484466;1462;110;40;3;;;
Centro-Oeste;MT;;51;;;;25/05/2020;22;3484466;1500;38;41;1;;;
Centro-Oeste;MT;;51;;;;26/05/2020;22;3484466;1628;128;43;2;;;
Centro-Oeste;MT;;51;;;;27/05/2020;22;3484466;1839;211;46;3;;;
Centro-Oeste;MT;;51;;;;28/05/2020;22;3484466;1951;112;51;5;;;
Centro-Oeste;MT;;51;;;;29/05/2020;22;3484466;2103;152;56;5;;;
Centro-Oeste;MT;;51;;;;30/05/2020;22;3484466;2361;258;57;1;;;
Centro-Oeste;MT;;51;;;;31/05/2020;23;3484466;2429;68;61;4;;;
Centro-Oeste;MT;;51;;;;01/06/2020;23;3484466;2541;112;66;5;;;
Centro-Oeste;MT;;51;;;;02/06/2020;23;3484466;2709;168;70;4;;;
Centro-Oeste;MT;;51;;;;03/06/2020;23;3484466;2848;139;76;6;;;
Centro-Oeste;MT;;51;;;;04/06/2020;23;3484466;3194;346;82;6;;;
Centro-Oeste;MT;;51;;;;05/06/2020;23;3484466;3481;287;88;6;;;
Centro-Oeste;MT;;51;;;;06/06/2020;23;3484466;3662;181;96;8;;;
Centro-Oeste;MT;;51;;;;07/06/2020;24;3484466;3878;216;109;13;;;
Centro-Oeste;MT;;51;;;;08/06/2020;24;3484466;4100;222;116;7;;;
Centro-Oeste;MT;;51;;;;09/06/2020;24;3484466;4339;239;135;19;;;
Centro-Oeste;MT;;51;;;;10/06/2020;24;3484466;4602;263;146;11;;;
Centro-Oeste;MT;;51;;;;11/06/2020;24;3484466;5092;490;160;14;;;
Centro-Oeste;MT;;51;;;;12/06/2020;24;3484466;5363;271;175;15;;;
Centro-Oeste;MT;;51;;;;13/06/2020;24;3484466;5524;161;192;17;;;
Centro-Oeste;MT;;51;;;;14/06/2020;25;3484466;5861;337;209;17;;;
Centro-Oeste;MT;;51;;;;15/06/2020;25;3484466;6185;324;216;7;;;
Centro-Oeste;MT;;51;;;;16/06/2020;25;3484466;6388;203;226;10;;;
Centro-Oeste;MT;;51;;;;17/06/2020;25;3484466;7124;736;266;40;;;
Centro-Oeste;MT;;51;;;;18/06/2020;25;3484466;7512;388;281;15;;;
Centro-Oeste;MT;;51;;;;19/06/2020;25;3484466;8353;841;309;28;;;
Centro-Oeste;MT;;51;;;;20/06/2020;25;3484466;8962;609;335;26;;;
Centro-Oeste;MT;;51;;;;21/06/2020;26;3484466;9470;508;360;25;;;
Centro-Oeste;MT;;51;;;;22/06/2020;26;3484466;10021;551;384;24;;;
Centro-Oeste;MT;;51;;;;23/06/2020;26;3484466;10659;638;401;17;;;
Centro-Oeste;MT;;51;;;;24/06/2020;26;3484466;11443;784;443;42;;;
Centro-Oeste;MT;;51;;;;25/06/2020;26;3484466;12157;714;462;19;;;
Centro-Oeste;MT;;51;;;;26/06/2020;26;3484466;13026;869;480;18;;;
Centro-Oeste;MT;;51;;;;27/06/2020;26;3484466;13805;779;527;47;;;
Centro-Oeste;MT;;51;;;;28/06/2020;27;3484466;14687;882;563;36;;;
Centro-Oeste;MT;;51;;;;29/06/2020;27;3484466;15086;399;582;19;;;
Centro-Oeste;MT;;51;;;;30/06/2020;27;3484466;15636;550;593;11;;;
Centro-Oeste;MT;;51;;;;01/07/2020;27;3484466;16621;985;634;41;;;
Centro-Oeste;MT;;51;;;;02/07/2020;27;3484466;17727;1106;674;40;;;
Centro-Oeste;MT;;51;;;;03/07/2020;27;3484466;18854;1127;709;35;;;
Centro-Oeste;MT;;51;;;;04/07/2020;27;3484466;20098;1244;755;46;;;
Centro-Oeste;MT;;51;;;;05/07/2020;28;3484466;20891;793;807;52;;;
Centro-Oeste;MT;;51;;;;06/07/2020;28;3484466;21496;605;826;19;;;
Centro-Oeste;GO;;52;;;;25/02/2020;9;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;26/02/2020;9;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;27/02/2020;9;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;28/02/2020;9;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;29/02/2020;9;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;01/03/2020;10;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;02/03/2020;10;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;03/03/2020;10;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;04/03/2020;10;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;05/03/2020;10;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;06/03/2020;10;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;07/03/2020;10;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;08/03/2020;11;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;09/03/2020;11;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;10/03/2020;11;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;11/03/2020;11;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;12/03/2020;11;7018354;0;0;0;0;;;
Centro-Oeste;GO;;52;;;;13/03/2020;11;7018354;3;3;0;0;;;
Centro-Oeste;GO;;52;;;;14/03/2020;11;7018354;3;0;0;0;;;
Centro-Oeste;GO;;52;;;;15/03/2020;12;7018354;3;0;0;0;;;
Centro-Oeste;GO;;52;;;;16/03/2020;12;7018354;3;0;0;0;;;
Centro-Oeste;GO;;52;;;;17/03/2020;12;7018354;6;3;0;0;;;
Centro-Oeste;GO;;52;;;;18/03/2020;12;7018354;8;2;0;0;;;
Centro-Oeste;GO;;52;;;;19/03/2020;12;7018354;12;4;0;0;;;
Centro-Oeste;GO;;52;;;;20/03/2020;12;7018354;15;3;0;0;;;
Centro-Oeste;GO;;52;;;;21/03/2020;12;7018354;20;5;0;0;;;
Centro-Oeste;GO;;52;;;;22/03/2020;13;7018354;21;1;0;0;;;
Centro-Oeste;GO;;52;;;;23/03/2020;13;7018354;23;2;0;0;;;
Centro-Oeste;GO;;52;;;;24/03/2020;13;7018354;27;4;0;0;;;
Centro-Oeste;GO;;52;;;;25/03/2020;13;7018354;29;2;0;0;;;
Centro-Oeste;GO;;52;;;;26/03/2020;13;7018354;39;10;1;1;;;
Centro-Oeste;GO;;52;;;;27/03/2020;13;7018354;49;10;1;0;;;
Centro-Oeste;GO;;52;;;;28/03/2020;13;7018354;56;7;1;0;;;
Centro-Oeste;GO;;52;;;;29/03/2020;14;7018354;58;2;1;0;;;
Centro-Oeste;GO;;52;;;;30/03/2020;14;7018354;61;3;1;0;;;
Centro-Oeste;GO;;52;;;;31/03/2020;14;7018354;65;4;1;0;;;
Centro-Oeste;GO;;52;;;;01/04/2020;14;7018354;71;6;1;0;;;
Centro-Oeste;GO;;52;;;;02/04/2020;14;7018354;73;2;1;0;;;
Centro-Oeste;GO;;52;;;;03/04/2020;14;7018354;88;15;2;1;;;
Centro-Oeste;GO;;52;;;;04/04/2020;14;7018354;103;15;2;0;;;
Centro-Oeste;GO;;52;;;;05/04/2020;15;7018354;115;12;3;1;;;
Centro-Oeste;GO;;52;;;;06/04/2020;15;7018354;119;4;5;2;;;
Centro-Oeste;GO;;52;;;;07/04/2020;15;7018354;133;14;5;0;;;
Centro-Oeste;GO;;52;;;;08/04/2020;15;7018354;158;25;7;2;;;
Centro-Oeste;GO;;52;;;;09/04/2020;15;7018354;179;21;7;0;;;
Centro-Oeste;GO;;52;;;;10/04/2020;15;7018354;191;12;8;1;;;
Centro-Oeste;GO;;52;;;;11/04/2020;15;7018354;209;18;10;2;;;
Centro-Oeste;GO;;52;;;;12/04/2020;16;7018354;229;20;14;4;;;
Centro-Oeste;GO;;52;;;;13/04/2020;16;7018354;233;4;15;1;;;
Centro-Oeste;GO;;52;;;;14/04/2020;16;7018354;284;51;15;0;;;
Centro-Oeste;GO;;52;;;;15/04/2020;16;7018354;304;20;15;0;;;
Centro-Oeste;GO;;52;;;;16/04/2020;16;7018354;318;14;16;1;;;
Centro-Oeste;GO;;52;;;;17/04/2020;16;7018354;335;17;16;0;;;
Centro-Oeste;GO;;52;;;;18/04/2020;16;7018354;378;43;18;2;;;
Centro-Oeste;GO;;52;;;;19/04/2020;17;7018354;393;15;18;0;;;
Centro-Oeste;GO;;52;;;;20/04/2020;17;7018354;403;10;19;1;;;
Centro-Oeste;GO;;52;;;;21/04/2020;17;7018354;421;18;19;0;;;
Centro-Oeste;GO;;52;;;;22/04/2020;17;7018354;438;17;21;2;;;
Centro-Oeste;GO;;52;;;;23/04/2020;17;7018354;453;15;23;2;;;
Centro-Oeste;GO;;52;;;;24/04/2020;17;7018354;486;33;24;1;;;
Centro-Oeste;GO;;52;;;;25/04/2020;17;7018354;506;20;25;1;;;
Centro-Oeste;GO;;52;;;;26/04/2020;18;7018354;573;67;25;0;;;
Centro-Oeste;GO;;52;;;;27/04/2020;18;7018354;616;43;26;1;;;
Centro-Oeste;GO;;52;;;;28/04/2020;18;7018354;661;45;27;1;;;
Centro-Oeste;GO;;52;;;;29/04/2020;18;7018354;705;44;27;0;;;
Centro-Oeste;GO;;52;;;;30/04/2020;18;7018354;781;76;29;2;;;
Centro-Oeste;GO;;52;;;;01/05/2020;18;7018354;808;27;29;0;;;
Centro-Oeste;GO;;52;;;;02/05/2020;18;7018354;825;17;30;1;;;
Centro-Oeste;GO;;52;;;;03/05/2020;19;7018354;850;25;30;0;;;
Centro-Oeste;GO;;52;;;;04/05/2020;19;7018354;861;11;30;0;;;
Centro-Oeste;GO;;52;;;;05/05/2020;19;7018354;922;61;38;8;;;
Centro-Oeste;GO;;52;;;;06/05/2020;19;7018354;1024;102;44;6;;;
Centro-Oeste;GO;;52;;;;07/05/2020;19;7018354;1027;3;44;0;;;
Centro-Oeste;GO;;52;;;;08/05/2020;19;7018354;1053;26;47;3;;;
Centro-Oeste;GO;;52;;;;09/05/2020;19;7018354;1069;16;47;0;;;
Centro-Oeste;GO;;52;;;;10/05/2020;20;7018354;1093;24;47;0;;;
Centro-Oeste;GO;;52;;;;11/05/2020;20;7018354;1100;7;49;2;;;
Centro-Oeste;GO;;52;;;;12/05/2020;20;7018354;1115;15;52;3;;;
Centro-Oeste;GO;;52;;;;13/05/2020;20;7018354;1134;19;61;9;;;
Centro-Oeste;GO;;52;;;;14/05/2020;20;7018354;1423;289;64;3;;;
Centro-Oeste;GO;;52;;;;15/05/2020;20;7018354;1572;149;67;3;;;
Centro-Oeste;GO;;52;;;;16/05/2020;20;7018354;1640;68;69;2;;;
Centro-Oeste;GO;;52;;;;17/05/2020;21;7018354;1692;52;70;1;;;
Centro-Oeste;GO;;52;;;;18/05/2020;21;7018354;1749;57;73;3;;;
Centro-Oeste;GO;;52;;;;19/05/2020;21;7018354;1846;97;73;0;;;
Centro-Oeste;GO;;52;;;;20/05/2020;21;7018354;1978;132;78;5;;;
Centro-Oeste;GO;;52;;;;21/05/2020;21;7018354;2114;136;85;7;;;
Centro-Oeste;GO;;52;;;;22/05/2020;21;7018354;2304;190;93;8;;;
Centro-Oeste;GO;;52;;;;23/05/2020;21;7018354;2377;73;95;2;;;
Centro-Oeste;GO;;52;;;;24/05/2020;22;7018354;2443;66;95;0;;;
Centro-Oeste;GO;;52;;;;25/05/2020;22;7018354;2512;69;96;1;;;
Centro-Oeste;GO;;52;;;;26/05/2020;22;7018354;2671;159;104;8;;;
Centro-Oeste;GO;;52;;;;27/05/2020;22;7018354;2843;172;108;4;;;
Centro-Oeste;GO;;52;;;;28/05/2020;22;7018354;3090;247;115;7;;;
Centro-Oeste;GO;;52;;;;29/05/2020;22;7018354;3319;229;119;4;;;
Centro-Oeste;GO;;52;;;;30/05/2020;22;7018354;3585;266;122;3;;;
Centro-Oeste;GO;;52;;;;31/05/2020;23;7018354;3702;117;124;2;;;
Centro-Oeste;GO;;52;;;;01/06/2020;23;7018354;3906;204;127;3;;;
Centro-Oeste;GO;;52;;;;02/06/2020;23;7018354;4377;471;151;24;;;
Centro-Oeste;GO;;52;;;;03/06/2020;23;7018354;4570;193;155;4;;;
Centro-Oeste;GO;;52;;;;04/06/2020;23;7018354;4944;374;164;9;;;
Centro-Oeste;GO;;52;;;;05/06/2020;23;7018354;5373;429;167;3;;;
Centro-Oeste;GO;;52;;;;06/06/2020;23;7018354;5669;296;172;5;;;
Centro-Oeste;GO;;52;;;;07/06/2020;24;7018354;5813;144;173;1;;;
Centro-Oeste;GO;;52;;;;08/06/2020;24;7018354;6124;311;173;0;;;
Centro-Oeste;GO;;52;;;;09/06/2020;24;7018354;6521;397;180;7;;;
Centro-Oeste;GO;;52;;;;10/06/2020;24;7018354;7159;638;188;8;;;
Centro-Oeste;GO;;52;;;;11/06/2020;24;7018354;7657;498;189;1;;;
Centro-Oeste;GO;;52;;;;12/06/2020;24;7018354;7846;189;194;5;;;
Centro-Oeste;GO;;52;;;;13/06/2020;24;7018354;7940;94;208;14;;;
Centro-Oeste;GO;;52;;;;14/06/2020;25;7018354;7944;4;211;3;;;
Centro-Oeste;GO;;52;;;;15/06/2020;25;7018354;10182;2238;226;15;;;
Centro-Oeste;GO;;52;;;;16/06/2020;25;7018354;11264;1082;246;20;;;
Centro-Oeste;GO;;52;;;;17/06/2020;25;7018354;12236;972;252;6;;;
Centro-Oeste;GO;;52;;;;18/06/2020;25;7018354;13304;1068;264;12;;;
Centro-Oeste;GO;;52;;;;19/06/2020;25;7018354;14027;723;281;17;;;
Centro-Oeste;GO;;52;;;;20/06/2020;25;7018354;14880;853;295;14;;;
Centro-Oeste;GO;;52;;;;21/06/2020;26;7018354;15619;739;303;8;;;
Centro-Oeste;GO;;52;;;;22/06/2020;26;7018354;16536;917;311;8;;;
Centro-Oeste;GO;;52;;;;23/06/2020;26;7018354;17568;1032;329;18;;;
Centro-Oeste;GO;;52;;;;24/06/2020;26;7018354;18622;1054;363;34;;;
Centro-Oeste;GO;;52;;;;25/06/2020;26;7018354;19547;925;384;21;;;
Centro-Oeste;GO;;52;;;;26/06/2020;26;7018354;20863;1316;409;25;;;
Centro-Oeste;GO;;52;;;;27/06/2020;26;7018354;21620;757;429;20;;;
Centro-Oeste;GO;;52;;;;28/06/2020;27;7018354;21984;364;435;6;;;
Centro-Oeste;GO;;52;;;;29/06/2020;27;7018354;23007;1023;437;2;;;
Centro-Oeste;GO;;52;;;;30/06/2020;27;7018354;24381;1374;474;37;;;
Centro-Oeste;GO;;52;;;;01/07/2020;27;7018354;25541;1160;503;29;;;
Centro-Oeste;GO;;52;;;;02/07/2020;27;7018354;26263;722;545;42;;;
Centro-Oeste;GO;;52;;;;03/07/2020;27;7018354;26330;67;586;41;;;
Centro-Oeste;GO;;52;;;;04/07/2020;27;7018354;28494;2164;611;25;;;
Centro-Oeste;GO;;52;;;;05/07/2020;28;7018354;28526;32;621;10;;;
Centro-Oeste;GO;;52;;;;06/07/2020;28;7018354;29296;770;654;33;;;
Centro-Oeste;DF;;53;;;;25/02/2020;9;3015268;0;0;0;0;;;
Centro-Oeste;DF;;53;;;;26/02/2020;9;3015268;0;0;0;0;;;
Centro-Oeste;DF;;53;;;;27/02/2020;9;3015268;0;0;0;0;;;
Centro-Oeste;DF;;53;;;;28/02/2020;9;3015268;0;0;0;0;;;
Centro-Oeste;DF;;53;;;;29/02/2020;9;3015268;0;0;0;0;;;
Centro-Oeste;DF;;53;;;;01/03/2020;10;3015268;0;0;0;0;;;
Centro-Oeste;DF;;53;;;;02/03/2020;10;3015268;0;0;0;0;;;
Centro-Oeste;DF;;53;;;;03/03/2020;10;3015268;0;0;0;0;;;
Centro-Oeste;DF;;53;;;;04/03/2020;10;3015268;0;0;0;0;;;
Centro-Oeste;DF;;53;;;;05/03/2020;10;3015268;0;0;0;0;;;
Centro-Oeste;DF;;53;;;;06/03/2020;10;3015268;0;0;0;0;;;
Centro-Oeste;DF;;53;;;;07/03/2020;10;3015268;1;1;0;0;;;
Centro-Oeste;DF;;53;;;;08/03/2020;11;3015268;1;0;0;0;;;
Centro-Oeste;DF;;53;;;;09/03/2020;11;3015268;1;0;0;0;;;
Centro-Oeste;DF;;53;;;;10/03/2020;11;3015268;1;0;0;0;;;
Centro-Oeste;DF;;53;;;;11/03/2020;11;3015268;2;1;0;0;;;
Centro-Oeste;DF;;53;;;;12/03/2020;11;3015268;2;0;0;0;;;
Centro-Oeste;DF;;53;;;;13/03/2020;11;3015268;2;0;0;0;;;
Centro-Oeste;DF;;53;;;;14/03/2020;11;3015268;6;4;0;0;;;
Centro-Oeste;DF;;53;;;;15/03/2020;12;3015268;8;2;0;0;;;
Centro-Oeste;DF;;53;;;;16/03/2020;12;3015268;13;5;0;0;;;
Centro-Oeste;DF;;53;;;;17/03/2020;12;3015268;22;9;0;0;;;
Centro-Oeste;DF;;53;;;;18/03/2020;12;3015268;26;4;0;0;;;
Centro-Oeste;DF;;53;;;;19/03/2020;12;3015268;42;16;0;0;;;
Centro-Oeste;DF;;53;;;;20/03/2020;12;3015268;87;45;0;0;;;
Centro-Oeste;DF;;53;;;;21/03/2020;12;3015268;100;13;0;0;;;
Centro-Oeste;DF;;53;;;;22/03/2020;13;3015268;117;17;0;0;;;
Centro-Oeste;DF;;53;;;;23/03/2020;13;3015268;133;16;0;0;;;
Centro-Oeste;DF;;53;;;;24/03/2020;13;3015268;160;27;0;0;;;
Centro-Oeste;DF;;53;;;;25/03/2020;13;3015268;160;0;0;0;;;
Centro-Oeste;DF;;53;;;;26/03/2020;13;3015268;200;40;0;0;;;
Centro-Oeste;DF;;53;;;;27/03/2020;13;3015268;230;30;0;0;;;
Centro-Oeste;DF;;53;;;;28/03/2020;13;3015268;260;30;0;0;;;
Centro-Oeste;DF;;53;;;;29/03/2020;14;3015268;289;29;1;1;;;
Centro-Oeste;DF;;53;;;;30/03/2020;14;3015268;312;23;1;0;;;
Centro-Oeste;DF;;53;;;;31/03/2020;14;3015268;332;20;3;2;;;
Centro-Oeste;DF;;53;;;;01/04/2020;14;3015268;355;23;3;0;;;
Centro-Oeste;DF;;53;;;;02/04/2020;14;3015268;370;15;4;1;;;
Centro-Oeste;DF;;53;;;;03/04/2020;14;3015268;402;32;5;1;;;
Centro-Oeste;DF;;53;;;;04/04/2020;14;3015268;454;52;7;2;;;
Centro-Oeste;DF;;53;;;;05/04/2020;15;3015268;468;14;7;0;;;
Centro-Oeste;DF;;53;;;;06/04/2020;15;3015268;473;5;10;3;;;
Centro-Oeste;DF;;53;;;;07/04/2020;15;3015268;492;19;12;2;;;
Centro-Oeste;DF;;53;;;;08/04/2020;15;3015268;509;17;12;0;;;
Centro-Oeste;DF;;53;;;;09/04/2020;15;3015268;527;18;13;1;;;
Centro-Oeste;DF;;53;;;;10/04/2020;15;3015268;555;28;14;1;;;
Centro-Oeste;DF;;53;;;;11/04/2020;15;3015268;579;24;14;0;;;
Centro-Oeste;DF;;53;;;;12/04/2020;16;3015268;614;35;14;0;;;
Centro-Oeste;DF;;53;;;;13/04/2020;16;3015268;638;24;15;1;;;
Centro-Oeste;DF;;53;;;;14/04/2020;16;3015268;651;13;17;2;;;
Centro-Oeste;DF;;53;;;;15/04/2020;16;3015268;682;31;17;0;;;
Centro-Oeste;DF;;53;;;;16/04/2020;16;3015268;716;34;20;3;;;
Centro-Oeste;DF;;53;;;;17/04/2020;16;3015268;746;30;20;0;;;
Centro-Oeste;DF;;53;;;;18/04/2020;16;3015268;762;16;24;4;;;
Centro-Oeste;DF;;53;;;;19/04/2020;17;3015268;827;65;24;0;;;
Centro-Oeste;DF;;53;;;;20/04/2020;17;3015268;872;45;24;0;;;
Centro-Oeste;DF;;53;;;;21/04/2020;17;3015268;881;9;24;0;;;
Centro-Oeste;DF;;53;;;;22/04/2020;17;3015268;946;65;25;1;;;
Centro-Oeste;DF;;53;;;;23/04/2020;17;3015268;963;17;25;0;;;
Centro-Oeste;DF;;53;;;;24/04/2020;17;3015268;989;26;26;1;;;
Centro-Oeste;DF;;53;;;;25/04/2020;17;3015268;1013;24;26;0;;;
Centro-Oeste;DF;;53;;;;26/04/2020;18;3015268;1066;53;27;1;;;
Centro-Oeste;DF;;53;;;;27/04/2020;18;3015268;1146;80;27;0;;;
Centro-Oeste;DF;;53;;;;28/04/2020;18;3015268;1213;67;28;1;;;
Centro-Oeste;DF;;53;;;;29/04/2020;18;3015268;1275;62;28;0;;;
Centro-Oeste;DF;;53;;;;30/04/2020;18;3015268;1356;81;30;2;;;
Centro-Oeste;DF;;53;;;;01/05/2020;18;3015268;1466;110;30;0;;;
Centro-Oeste;DF;;53;;;;02/05/2020;18;3015268;1566;100;31;1;;;
Centro-Oeste;DF;;53;;;;03/05/2020;19;3015268;1649;83;33;2;;;
Centro-Oeste;DF;;53;;;;04/05/2020;19;3015268;1768;119;33;0;;;
Centro-Oeste;DF;;53;;;;05/05/2020;19;3015268;1818;50;33;0;;;
Centro-Oeste;DF;;53;;;;06/05/2020;19;3015268;1906;88;34;1;;;
Centro-Oeste;DF;;53;;;;07/05/2020;19;3015268;2258;352;35;1;;;
Centro-Oeste;DF;;53;;;;08/05/2020;19;3015268;2442;184;37;2;;;
Centro-Oeste;DF;;53;;;;09/05/2020;19;3015268;2576;134;39;2;;;
Centro-Oeste;DF;;53;;;;10/05/2020;20;3015268;2682;106;42;3;;;
Centro-Oeste;DF;;53;;;;11/05/2020;20;3015268;2783;101;44;2;;;
Centro-Oeste;DF;;53;;;;12/05/2020;20;3015268;2979;196;46;2;;;
Centro-Oeste;DF;;53;;;;13/05/2020;20;3015268;3192;213;48;2;;;
Centro-Oeste;DF;;53;;;;14/05/2020;20;3015268;3416;224;51;3;;;
Centro-Oeste;DF;;53;;;;15/05/2020;20;3015268;3787;371;55;4;;;
Centro-Oeste;DF;;53;;;;16/05/2020;20;3015268;4140;353;56;1;;;
Centro-Oeste;DF;;53;;;;17/05/2020;21;3015268;4368;228;59;3;;;
Centro-Oeste;DF;;53;;;;18/05/2020;21;3015268;4619;251;66;7;;;
Centro-Oeste;DF;;53;;;;19/05/2020;21;3015268;4853;234;72;6;;;
Centro-Oeste;DF;;53;;;;20/05/2020;21;3015268;5161;308;77;5;;;
Centro-Oeste;DF;;53;;;;21/05/2020;21;3015268;5542;381;84;7;;;
Centro-Oeste;DF;;53;;;;22/05/2020;21;3015268;5948;406;90;6;;;
Centro-Oeste;DF;;53;;;;23/05/2020;21;3015268;6251;303;95;5;;;
Centro-Oeste;DF;;53;;;;24/05/2020;22;3015268;6638;387;104;9;;;
Centro-Oeste;DF;;53;;;;25/05/2020;22;3015268;6930;292;114;10;;;
Centro-Oeste;DF;;53;;;;26/05/2020;22;3015268;7210;280;124;10;;;
Centro-Oeste;DF;;53;;;;27/05/2020;22;3015268;7761;551;133;9;;;
Centro-Oeste;DF;;53;;;;28/05/2020;22;3015268;8300;539;142;9;;;
Centro-Oeste;DF;;53;;;;29/05/2020;22;3015268;8722;422;154;12;;;
Centro-Oeste;DF;;53;;;;30/05/2020;22;3015268;9474;752;162;8;;;
Centro-Oeste;DF;;53;;;;31/05/2020;23;3015268;9780;306;170;8;;;
Centro-Oeste;DF;;53;;;;01/06/2020;23;3015268;10510;730;171;1;;;
Centro-Oeste;DF;;53;;;;02/06/2020;23;3015268;11256;746;177;6;;;
Centro-Oeste;DF;;53;;;;03/06/2020;23;3015268;12020;764;191;14;;;
Centro-Oeste;DF;;53;;;;04/06/2020;23;3015268;12923;903;196;5;;;
Centro-Oeste;DF;;53;;;;05/06/2020;23;3015268;14208;1285;202;6;;;
Centro-Oeste;DF;;53;;;;06/06/2020;23;3015268;15850;1642;208;6;;;
Centro-Oeste;DF;;53;;;;07/06/2020;24;3015268;16623;773;214;6;;;
Centro-Oeste;DF;;53;;;;08/06/2020;24;3015268;16629;6;214;0;;;
Centro-Oeste;DF;;53;;;;09/06/2020;24;3015268;18090;1461;236;22;;;
Centro-Oeste;DF;;53;;;;10/06/2020;24;3015268;19433;1343;256;20;;;
Centro-Oeste;DF;;53;;;;11/06/2020;24;3015268;20507;1074;274;18;;;
Centro-Oeste;DF;;53;;;;12/06/2020;24;3015268;21396;889;282;8;;;
Centro-Oeste;DF;;53;;;;13/06/2020;24;3015268;21959;563;293;11;;;
Centro-Oeste;DF;;53;;;;14/06/2020;25;3015268;22871;912;304;11;;;
Centro-Oeste;DF;;53;;;;15/06/2020;25;3015268;23684;813;319;15;;;
Centro-Oeste;DF;;53;;;;16/06/2020;25;3015268;25380;1696;348;29;;;
Centro-Oeste;DF;;53;;;;17/06/2020;25;3015268;27140;1760;365;17;;;
Centro-Oeste;DF;;53;;;;18/06/2020;25;3015268;28521;1381;379;14;;;
Centro-Oeste;DF;;53;;;;19/06/2020;25;3015268;30902;2381;396;17;;;
Centro-Oeste;DF;;53;;;;20/06/2020;25;3015268;32238;1336;404;8;;;
Centro-Oeste;DF;;53;;;;21/06/2020;26;3015268;33227;989;423;19;;;
Centro-Oeste;DF;;53;;;;22/06/2020;26;3015268;34148;921;449;26;;;
Centro-Oeste;DF;;53;;;;23/06/2020;26;3015268;35368;1220;475;26;;;
